province,date_report,cases,cumulative_cases
NWT,25-03-2022,98,10333
NWT,26-03-2022,0,10333
NWT,27-03-2022,0,10333
NWT,28-03-2022,214,10547
NWT,29-03-2022,132,10679
NWT,30-03-2022,100,10779
NWT,31-03-2022,98,10877
NWT,01-04-2022,74,10951
NWT,02-04-2022,0,10951
NWT,03-04-2022,0,10951
NWT,04-04-2022,53,11004
NWT,05-04-2022,0,11004
NWT,06-04-2022,0,11004
NWT,07-04-2022,0,11004
NWT,08-04-2022,0,11004
NWT,09-04-2022,0,11004
NWT,10-04-2022,0,11004
NWT,11-04-2022,132,11136
NWT,12-04-2022,0,11136
NWT,13-04-2022,0,11136
NWT,14-04-2022,0,11136
NWT,15-04-2022,0,11136
NWT,16-04-2022,0,11136
NWT,17-04-2022,0,11136
NWT,18-04-2022,0,11136
NWT,19-04-2022,81,11217
NWT,20-04-2022,0,11217
NWT,21-04-2022,0,11217
NWT,22-04-2022,0,11217
NWT,23-04-2022,0,11217
NWT,24-04-2022,0,11217
NWT,25-04-2022,69,11286
NWT,26-04-2022,0,11286
NWT,27-04-2022,0,11286
NWT,28-04-2022,0,11286
NWT,29-04-2022,0,11286
NWT,30-04-2022,0,11286
NWT,01-05-2022,0,11286
NWT,02-05-2022,87,11373
NWT,03-05-2022,0,11373
NWT,04-05-2022,0,11373
NWT,05-05-2022,0,11373
NWT,06-05-2022,0,11373
NWT,07-05-2022,0,11373
NWT,08-05-2022,0,11373
NWT,09-05-2022,53,11426
NWT,10-05-2022,0,11426
NWT,11-05-2022,0,11426
NWT,12-05-2022,0,11426
NWT,13-05-2022,0,11426
NWT,14-05-2022,0,11426
NWT,15-05-2022,0,11426
NWT,16-05-2022,0,11426
NWT,17-05-2022,0,11426
NWT,18-05-2022,0,11426
NWT,19-05-2022,0,11426
NWT,20-05-2022,0,11426
NWT,21-05-2022,0,11426
NWT,22-05-2022,0,11426
NWT,23-05-2022,10,11436
NWT,24-05-2022,0,11436
NWT,25-05-2022,0,11436
NWT,26-05-2022,0,11436
NWT,27-05-2022,0,11436
NWT,28-05-2022,0,11436
NWT,29-05-2022,0,11436
NWT,30-05-2022,42,11478
NWT,31-05-2022,0,11478
NWT,01-06-2022,0,11478
NWT,02-06-2022,0,11478
NWT,03-06-2022,0,11478
NWT,04-06-2022,0,11478
NWT,05-06-2022,0,11478
NWT,06-06-2022,24,11502
NWT,07-06-2022,0,11502
NWT,08-06-2022,0,11502
NWT,09-06-2022,0,11502
NWT,10-06-2022,0,11502
NWT,11-06-2022,6,11508
NWT,12-06-2022,0,11508
NWT,13-06-2022,0,11508
NWT,14-06-2022,0,11508
NWT,15-06-2022,0,11508
NWT,16-06-2022,0,11508
NWT,17-06-2022,0,11508
NWT,18-06-2022,0,11508
NWT,19-06-2022,0,11508
NWT,20-06-2022,0,11508
NWT,21-06-2022,0,11508
NWT,22-06-2022,0,11508
NWT,23-06-2022,0,11508
NWT,24-06-2022,0,11508
NWT,25-06-2022,0,11508
NWT,26-06-2022,0,11508
NWT,27-06-2022,0,11508
NWT,28-06-2022,0,11508
NWT,29-06-2022,0,11508
NWT,30-06-2022,0,11508
NWT,01-07-2022,0,11508
NWT,02-07-2022,0,11508
NWT,03-07-2022,0,11508
NWT,04-07-2022,0,11508
NWT,05-07-2022,0,11508
NWT,06-07-2022,0,11508
NWT,07-07-2022,0,11508
NWT,08-07-2022,0,11508
NWT,09-07-2022,0,11508
NWT,10-07-2022,0,11508
NWT,11-07-2022,0,11508
NWT,12-07-2022,0,11508
NWT,13-07-2022,0,11508
NWT,14-07-2022,0,11508
NWT,15-07-2022,0,11508
NWT,16-07-2022,0,11508
NWT,17-07-2022,0,11508
NWT,18-07-2022,0,11508
NWT,19-07-2022,0,11508
NWT,20-07-2022,0,11508
NWT,21-07-2022,0,11508
NWT,22-07-2022,0,11508
NWT,23-07-2022,0,11508
NWT,24-07-2022,0,11508
NWT,25-07-2022,0,11508
NWT,26-07-2022,0,11508
NWT,27-07-2022,0,11508
NWT,28-07-2022,0,11508
NWT,29-07-2022,0,11508
NWT,30-07-2022,0,11508
NWT,31-07-2022,0,11508
NWT,01-08-2022,0,11508
NWT,02-08-2022,0,11508
NWT,03-08-2022,0,11508
NWT,04-08-2022,0,11508
NWT,05-08-2022,0,11508
NWT,06-08-2022,0,11508
NWT,07-08-2022,0,11508
NWT,08-08-2022,0,11508
NWT,09-08-2022,0,11508
NWT,10-08-2022,0,11508
NWT,11-08-2022,0,11508
NWT,12-08-2022,0,11508
NWT,13-08-2022,0,11508
NWT,14-08-2022,0,11508
NWT,15-08-2022,0,11508
NWT,16-08-2022,0,11508
NWT,17-08-2022,0,11508
NWT,18-08-2022,0,11508
NWT,19-08-2022,0,11508
NWT,20-08-2022,0,11508
NWT,21-08-2022,0,11508
NWT,22-08-2022,0,11508
NWT,23-08-2022,0,11508
NWT,24-08-2022,0,11508
NWT,25-08-2022,0,11508
NWT,26-08-2022,0,11508
NWT,27-08-2022,0,11508
NWT,28-08-2022,0,11508
NWT,29-08-2022,0,11508
NWT,30-08-2022,0,11508
NWT,31-08-2022,0,11508
NWT,01-09-2022,0,11508
NWT,02-09-2022,0,11508
NWT,03-09-2022,0,11508
NWT,04-09-2022,0,11508
NWT,05-09-2022,0,11508
NWT,06-09-2022,0,11508
NWT,07-09-2022,0,11508
NWT,08-09-2022,0,11508
NWT,09-09-2022,0,11508
NWT,10-09-2022,0,11508
NWT,11-09-2022,0,11508
NWT,12-09-2022,0,11508
NWT,13-09-2022,0,11508
NWT,14-09-2022,0,11508
NWT,15-09-2022,0,11508
NWT,16-09-2022,0,11508
NWT,17-09-2022,0,11508
NWT,18-09-2022,0,11508
NWT,19-09-2022,0,11508
NWT,20-09-2022,0,11508
NWT,21-09-2022,0,11508
NWT,22-09-2022,0,11508
NWT,23-09-2022,0,11508
NWT,24-09-2022,0,11508
NWT,25-09-2022,0,11508
NWT,26-09-2022,0,11508
NWT,27-09-2022,0,11508
NWT,28-09-2022,0,11508
NWT,29-09-2022,0,11508
NWT,30-09-2022,0,11508
NWT,01-10-2022,0,11508
NWT,02-10-2022,0,11508
NWT,03-10-2022,0,11508
NWT,04-10-2022,0,11508
NWT,05-10-2022,0,11508
NWT,06-10-2022,0,11508
NWT,07-10-2022,0,11508
NWT,08-10-2022,0,11508
NWT,09-10-2022,0,11508
NWT,10-10-2022,0,11508
NWT,11-10-2022,0,11508
NWT,12-10-2022,0,11508
NWT,13-10-2022,0,11508
NWT,14-10-2022,0,11508
NWT,15-10-2022,0,11508
NWT,16-10-2022,0,11508
NWT,17-10-2022,0,11508
NWT,18-10-2022,0,11508
NWT,19-10-2022,0,11508
NWT,20-10-2022,0,11508
NWT,21-10-2022,0,11508
NWT,22-10-2022,0,11508
NWT,23-10-2022,0,11508
NWT,24-10-2022,0,11508
NWT,25-10-2022,0,11508
NWT,26-10-2022,0,11508
NWT,27-10-2022,0,11508
NWT,28-10-2022,0,11508
NWT,29-10-2022,0,11508
NWT,30-10-2022,0,11508
NWT,31-10-2022,0,11508
NWT,01-11-2022,0,11508
NWT,02-11-2022,0,11508
NWT,03-11-2022,0,11508
NWT,04-11-2022,0,11508
NWT,05-11-2022,0,11508
NWT,06-11-2022,0,11508
NWT,07-11-2022,0,11508
NWT,08-11-2022,0,11508
NWT,09-11-2022,0,11508
NWT,10-11-2022,0,11508
NWT,11-11-2022,0,11508
NWT,12-11-2022,0,11508
NWT,13-11-2022,0,11508
NWT,14-11-2022,0,11508
NWT,15-11-2022,0,11508
NWT,16-11-2022,0,11508
NWT,17-11-2022,0,11508
NWT,18-11-2022,0,11508
NWT,19-11-2022,0,11508
NWT,20-11-2022,0,11508
NWT,21-11-2022,0,11508
NWT,22-11-2022,0,11508
NWT,23-11-2022,0,11508
NWT,24-11-2022,0,11508
NWT,25-11-2022,0,11508
NWT,26-11-2022,0,11508
NWT,27-11-2022,0,11508
NWT,28-11-2022,0,11508
NWT,29-11-2022,0,11508
NWT,30-11-2022,0,11508
NWT,01-12-2022,0,11508
NWT,02-12-2022,0,11508
NWT,03-12-2022,0,11508
NWT,04-12-2022,0,11508
NWT,05-12-2022,0,11508
NWT,06-12-2022,0,11508
NWT,07-12-2022,0,11508
NWT,08-12-2022,0,11508
NWT,09-12-2022,0,11508
NWT,10-12-2022,0,11508
NWT,11-12-2022,0,11508
NWT,12-12-2022,0,11508
NWT,13-12-2022,0,11508
NWT,14-12-2022,0,11508
NWT,15-12-2022,0,11508
NWT,16-12-2022,0,11508
NWT,17-12-2022,0,11508
NWT,18-12-2022,0,11508
NWT,19-12-2022,0,11508
NWT,20-12-2022,0,11508
NWT,21-12-2022,0,11508
NWT,22-12-2022,0,11508
NWT,23-12-2022,0,11508
NWT,24-12-2022,0,11508
NWT,25-12-2022,0,11508
NWT,26-12-2022,0,11508
NWT,27-12-2022,0,11508
NWT,28-12-2022,0,11508
NWT,29-12-2022,0,11508
NWT,30-12-2022,0,11508
NWT,31-12-2022,0,11508
NWT,01-01-2023,0,11508
NWT,02-01-2023,0,11508
NWT,03-01-2023,0,11508
NWT,04-01-2023,0,11508
NWT,05-01-2023,0,11508
NWT,06-01-2023,0,11508
NWT,07-01-2023,0,11508
NWT,08-01-2023,0,11508
NWT,09-01-2023,0,11508
NWT,10-01-2023,0,11508
NWT,11-01-2023,0,11508
NWT,12-01-2023,0,11508
NWT,13-01-2023,0,11508
NWT,14-01-2023,0,11508
NWT,15-01-2023,0,11508
NWT,16-01-2023,0,11508
NWT,17-01-2023,0,11508
NWT,18-01-2023,0,11508
NWT,19-01-2023,0,11508
NWT,20-01-2023,0,11508
NWT,21-01-2023,0,11508
NWT,22-01-2023,0,11508
NWT,23-01-2023,0,11508
NWT,24-01-2023,0,11508
NWT,25-01-2023,0,11508
NWT,26-01-2023,0,11508
NWT,27-01-2023,0,11508
NWT,28-01-2023,0,11508
NWT,29-01-2023,0,11508
NWT,30-01-2023,0,11508
NWT,31-01-2023,0,11508
NWT,01-02-2023,0,11508
NWT,02-02-2023,0,11508
NWT,03-02-2023,0,11508
NWT,04-02-2023,0,11508
NWT,05-02-2023,0,11508
NWT,06-02-2023,0,11508
NWT,07-02-2023,0,11508
NWT,08-02-2023,0,11508
NWT,09-02-2023,0,11508
NWT,10-02-2023,0,11508
NWT,11-02-2023,0,11508
NWT,12-02-2023,0,11508
NWT,13-02-2023,0,11508
NWT,14-02-2023,0,11508
NWT,15-02-2023,0,11508
NWT,16-02-2023,0,11508
NWT,17-02-2023,0,11508
NWT,18-02-2023,0,11508
NWT,19-02-2023,0,11508
NWT,20-02-2023,0,11508
NWT,21-02-2023,0,11508
NWT,22-02-2023,0,11508
NWT,23-02-2023,0,11508
NWT,24-02-2023,0,11508
NWT,25-02-2023,0,11508
NWT,26-02-2023,0,11508
NWT,27-02-2023,0,11508
NWT,28-02-2023,0,11508
NWT,01-03-2023,0,11508
NWT,02-03-2023,0,11508
NWT,03-03-2023,0,11508
NWT,04-03-2023,0,11508
NWT,05-03-2023,0,11508
NWT,06-03-2023,0,11508
NWT,07-03-2023,0,11508
NWT,08-03-2023,0,11508
NWT,09-03-2023,0,11508
NWT,10-03-2023,0,11508
NWT,11-03-2023,0,11508
NWT,12-03-2023,0,11508
NWT,13-03-2023,0,11508
NWT,14-03-2023,0,11508
NWT,15-03-2023,0,11508
NWT,16-03-2023,0,11508
NWT,17-03-2023,0,11508
NWT,18-03-2023,0,11508
NWT,19-03-2023,0,11508
NWT,20-03-2023,0,11508
NWT,21-03-2023,0,11508
NWT,22-03-2023,0,11508
NWT,23-03-2023,0,11508
NWT,24-03-2023,0,11508
NWT,25-03-2023,0,11508
NWT,26-03-2023,0,11508
NWT,27-03-2023,0,11508
NWT,28-03-2023,0,11508
NWT,29-03-2023,0,11508
New Brunswick,15-01-2020,0,0
New Brunswick,16-01-2020,0,0
New Brunswick,17-01-2020,0,0
New Brunswick,18-01-2020,0,0
New Brunswick,19-01-2020,0,0
New Brunswick,20-01-2020,0,0
New Brunswick,21-01-2020,0,0
New Brunswick,22-01-2020,0,0
New Brunswick,23-01-2020,0,0
New Brunswick,24-01-2020,0,0
New Brunswick,25-01-2020,0,0
New Brunswick,26-01-2020,0,0
New Brunswick,27-01-2020,0,0
New Brunswick,28-01-2020,0,0
New Brunswick,29-01-2020,0,0
New Brunswick,30-01-2020,0,0
New Brunswick,31-01-2020,0,0
New Brunswick,01-02-2020,0,0
New Brunswick,02-02-2020,0,0
New Brunswick,03-02-2020,0,0
New Brunswick,04-02-2020,0,0
New Brunswick,05-02-2020,0,0
New Brunswick,06-02-2020,0,0
New Brunswick,07-02-2020,0,0
New Brunswick,08-02-2020,0,0
New Brunswick,09-02-2020,0,0
New Brunswick,10-02-2020,0,0
New Brunswick,11-02-2020,0,0
New Brunswick,12-02-2020,0,0
New Brunswick,13-02-2020,0,0
New Brunswick,14-02-2020,0,0
New Brunswick,15-02-2020,0,0
New Brunswick,16-02-2020,0,0
New Brunswick,17-02-2020,0,0
New Brunswick,18-02-2020,0,0
New Brunswick,19-02-2020,0,0
New Brunswick,20-02-2020,0,0
New Brunswick,21-02-2020,0,0
New Brunswick,22-02-2020,0,0
New Brunswick,23-02-2020,0,0
New Brunswick,24-02-2020,0,0
New Brunswick,25-02-2020,0,0
New Brunswick,26-02-2020,0,0
New Brunswick,27-02-2020,0,0
New Brunswick,28-02-2020,0,0
New Brunswick,29-02-2020,0,0
New Brunswick,01-03-2020,0,0
New Brunswick,02-03-2020,0,0
New Brunswick,03-03-2020,0,0
New Brunswick,04-03-2020,0,0
New Brunswick,05-03-2020,0,0
New Brunswick,06-03-2020,0,0
New Brunswick,07-03-2020,0,0
New Brunswick,08-03-2020,0,0
New Brunswick,09-03-2020,0,0
New Brunswick,10-03-2020,0,0
New Brunswick,11-03-2020,0,0
New Brunswick,12-03-2020,1,1
New Brunswick,13-03-2020,0,1
New Brunswick,14-03-2020,1,2
New Brunswick,15-03-2020,4,6
New Brunswick,16-03-2020,1,7
New Brunswick,17-03-2020,1,8
New Brunswick,18-03-2020,3,11
New Brunswick,19-03-2020,0,11
New Brunswick,20-03-2020,0,11
New Brunswick,21-03-2020,6,17
New Brunswick,22-03-2020,0,17
New Brunswick,23-03-2020,0,17
New Brunswick,24-03-2020,1,18
New Brunswick,25-03-2020,8,26
New Brunswick,26-03-2020,7,33
New Brunswick,27-03-2020,12,45
New Brunswick,28-03-2020,6,51
New Brunswick,29-03-2020,15,66
New Brunswick,30-03-2020,2,68
New Brunswick,31-03-2020,2,70
New Brunswick,01-04-2020,11,81
New Brunswick,02-04-2020,10,91
New Brunswick,03-04-2020,4,95
New Brunswick,04-04-2020,3,98
New Brunswick,05-04-2020,3,101
New Brunswick,06-04-2020,2,103
New Brunswick,07-04-2020,2,105
New Brunswick,08-04-2020,3,108
New Brunswick,09-04-2020,3,111
New Brunswick,10-04-2020,1,112
New Brunswick,11-04-2020,0,112
New Brunswick,12-04-2020,2,114
New Brunswick,13-04-2020,2,116
New Brunswick,14-04-2020,0,116
New Brunswick,15-04-2020,1,117
New Brunswick,16-04-2020,0,117
New Brunswick,17-04-2020,0,117
New Brunswick,18-04-2020,1,118
New Brunswick,19-04-2020,0,118
New Brunswick,20-04-2020,0,118
New Brunswick,21-04-2020,0,118
New Brunswick,22-04-2020,0,118
New Brunswick,23-04-2020,0,118
New Brunswick,24-04-2020,0,118
New Brunswick,25-04-2020,0,118
New Brunswick,26-04-2020,0,118
New Brunswick,27-04-2020,0,118
New Brunswick,28-04-2020,0,118
New Brunswick,29-04-2020,0,118
New Brunswick,30-04-2020,0,118
New Brunswick,01-05-2020,0,118
New Brunswick,02-05-2020,0,118
New Brunswick,03-05-2020,0,118
New Brunswick,04-05-2020,0,118
New Brunswick,05-05-2020,1,119
New Brunswick,06-05-2020,1,120
New Brunswick,07-05-2020,0,120
New Brunswick,08-05-2020,0,120
New Brunswick,09-05-2020,0,120
New Brunswick,10-05-2020,0,120
New Brunswick,11-05-2020,0,120
New Brunswick,12-05-2020,0,120
New Brunswick,13-05-2020,0,120
New Brunswick,14-05-2020,0,120
New Brunswick,15-05-2020,0,120
New Brunswick,16-05-2020,0,120
New Brunswick,17-05-2020,0,120
New Brunswick,18-05-2020,0,120
New Brunswick,19-05-2020,0,120
New Brunswick,20-05-2020,0,120
New Brunswick,21-05-2020,1,121
New Brunswick,22-05-2020,0,121
New Brunswick,23-05-2020,0,121
New Brunswick,24-05-2020,0,121
New Brunswick,25-05-2020,0,121
New Brunswick,26-05-2020,1,122
New Brunswick,27-05-2020,1,123
New Brunswick,28-05-2020,3,126
New Brunswick,29-05-2020,2,128
New Brunswick,30-05-2020,1,129
New Brunswick,31-05-2020,3,132
New Brunswick,01-06-2020,0,132
New Brunswick,02-06-2020,1,133
New Brunswick,03-06-2020,2,135
New Brunswick,04-06-2020,1,136
New Brunswick,05-06-2020,0,136
New Brunswick,06-06-2020,0,136
New Brunswick,07-06-2020,1,137
New Brunswick,08-06-2020,9,146
New Brunswick,09-06-2020,1,147
New Brunswick,10-06-2020,4,151
New Brunswick,11-06-2020,2,153
New Brunswick,12-06-2020,1,154
New Brunswick,13-06-2020,3,157
New Brunswick,14-06-2020,0,157
New Brunswick,15-06-2020,3,160
New Brunswick,16-06-2020,3,163
New Brunswick,17-06-2020,0,163
New Brunswick,18-06-2020,0,163
New Brunswick,19-06-2020,0,163
New Brunswick,20-06-2020,1,164
New Brunswick,21-06-2020,0,164
New Brunswick,22-06-2020,0,164
New Brunswick,23-06-2020,1,165
New Brunswick,24-06-2020,0,165
New Brunswick,25-06-2020,0,165
New Brunswick,26-06-2020,0,165
New Brunswick,27-06-2020,0,165
New Brunswick,28-06-2020,0,165
New Brunswick,29-06-2020,0,165
New Brunswick,30-06-2020,0,165
New Brunswick,01-07-2020,0,165
New Brunswick,02-07-2020,0,165
New Brunswick,03-07-2020,0,165
New Brunswick,04-07-2020,0,165
New Brunswick,05-07-2020,0,165
New Brunswick,06-07-2020,0,165
New Brunswick,07-07-2020,0,165
New Brunswick,08-07-2020,0,165
New Brunswick,09-07-2020,1,166
New Brunswick,10-07-2020,0,166
New Brunswick,11-07-2020,0,166
New Brunswick,12-07-2020,0,166
New Brunswick,13-07-2020,0,166
New Brunswick,14-07-2020,1,167
New Brunswick,15-07-2020,1,168
New Brunswick,16-07-2020,0,168
New Brunswick,17-07-2020,0,168
New Brunswick,18-07-2020,0,168
New Brunswick,19-07-2020,1,169
New Brunswick,20-07-2020,1,170
New Brunswick,21-07-2020,0,170
New Brunswick,22-07-2020,0,170
New Brunswick,23-07-2020,0,170
New Brunswick,24-07-2020,0,170
New Brunswick,25-07-2020,0,170
New Brunswick,26-07-2020,0,170
New Brunswick,27-07-2020,0,170
New Brunswick,28-07-2020,0,170
New Brunswick,29-07-2020,0,170
New Brunswick,30-07-2020,0,170
New Brunswick,31-07-2020,0,170
New Brunswick,01-08-2020,0,170
New Brunswick,02-08-2020,0,170
New Brunswick,03-08-2020,0,170
New Brunswick,04-08-2020,0,170
New Brunswick,05-08-2020,4,174
New Brunswick,06-08-2020,2,176
New Brunswick,07-08-2020,0,176
New Brunswick,08-08-2020,0,176
New Brunswick,09-08-2020,0,176
New Brunswick,10-08-2020,0,176
New Brunswick,11-08-2020,1,177
New Brunswick,12-08-2020,1,178
New Brunswick,13-08-2020,2,180
New Brunswick,14-08-2020,0,180
New Brunswick,15-08-2020,4,184
New Brunswick,16-08-2020,2,186
New Brunswick,17-08-2020,0,186
New Brunswick,18-08-2020,0,186
New Brunswick,19-08-2020,0,186
New Brunswick,20-08-2020,0,186
New Brunswick,21-08-2020,2,188
New Brunswick,22-08-2020,0,188
New Brunswick,23-08-2020,1,189
New Brunswick,24-08-2020,0,189
New Brunswick,25-08-2020,1,190
New Brunswick,26-08-2020,0,190
New Brunswick,27-08-2020,0,190
New Brunswick,28-08-2020,1,191
New Brunswick,29-08-2020,0,191
New Brunswick,30-08-2020,0,191
New Brunswick,31-08-2020,0,191
New Brunswick,01-09-2020,0,191
New Brunswick,02-09-2020,1,192
New Brunswick,03-09-2020,0,192
New Brunswick,04-09-2020,0,192
New Brunswick,05-09-2020,0,192
New Brunswick,06-09-2020,0,192
New Brunswick,07-09-2020,0,192
New Brunswick,08-09-2020,0,192
New Brunswick,09-09-2020,0,192
New Brunswick,10-09-2020,1,193
New Brunswick,11-09-2020,0,193
New Brunswick,12-09-2020,0,193
New Brunswick,13-09-2020,0,193
New Brunswick,14-09-2020,1,194
New Brunswick,15-09-2020,0,194
New Brunswick,16-09-2020,0,194
New Brunswick,17-09-2020,0,194
New Brunswick,18-09-2020,0,194
New Brunswick,19-09-2020,0,194
New Brunswick,20-09-2020,0,194
New Brunswick,21-09-2020,2,196
New Brunswick,22-09-2020,0,196
New Brunswick,23-09-2020,1,197
New Brunswick,24-09-2020,2,199
New Brunswick,25-09-2020,1,200
New Brunswick,26-09-2020,0,200
New Brunswick,27-09-2020,0,200
New Brunswick,28-09-2020,0,200
New Brunswick,29-09-2020,0,200
New Brunswick,30-09-2020,0,200
New Brunswick,01-10-2020,0,200
New Brunswick,02-10-2020,0,200
New Brunswick,03-10-2020,1,201
New Brunswick,04-10-2020,0,201
New Brunswick,05-10-2020,2,203
New Brunswick,06-10-2020,2,205
New Brunswick,07-10-2020,17,222
New Brunswick,08-10-2020,3,225
New Brunswick,09-10-2020,13,238
New Brunswick,10-10-2020,20,258
New Brunswick,11-10-2020,14,272
New Brunswick,12-10-2020,6,278
New Brunswick,13-10-2020,6,284
New Brunswick,14-10-2020,8,292
New Brunswick,15-10-2020,0,292
New Brunswick,16-10-2020,5,297
New Brunswick,17-10-2020,8,305
New Brunswick,18-10-2020,5,310
New Brunswick,19-10-2020,3,313
New Brunswick,20-10-2020,0,313
New Brunswick,21-10-2020,6,319
New Brunswick,22-10-2020,3,322
New Brunswick,23-10-2020,2,324
New Brunswick,24-10-2020,2,326
New Brunswick,25-10-2020,2,328
New Brunswick,26-10-2020,3,331
New Brunswick,27-10-2020,3,334
New Brunswick,28-10-2020,3,337
New Brunswick,29-10-2020,4,341
New Brunswick,30-10-2020,1,342
New Brunswick,31-10-2020,1,343
New Brunswick,01-11-2020,1,344
New Brunswick,02-11-2020,0,344
New Brunswick,03-11-2020,0,344
New Brunswick,04-11-2020,3,347
New Brunswick,05-11-2020,2,349
New Brunswick,06-11-2020,1,350
New Brunswick,07-11-2020,3,353
New Brunswick,08-11-2020,1,354
New Brunswick,09-11-2020,1,355
New Brunswick,10-11-2020,0,355
New Brunswick,11-11-2020,0,355
New Brunswick,12-11-2020,1,356
New Brunswick,13-11-2020,2,358
New Brunswick,14-11-2020,6,364
New Brunswick,15-11-2020,3,367
New Brunswick,16-11-2020,8,375
New Brunswick,17-11-2020,4,379
New Brunswick,18-11-2020,9,388
New Brunswick,19-11-2020,4,392
New Brunswick,20-11-2020,9,401
New Brunswick,21-11-2020,23,424
New Brunswick,22-11-2020,6,430
New Brunswick,23-11-2020,15,445
New Brunswick,24-11-2020,5,450
New Brunswick,25-11-2020,3,453
New Brunswick,26-11-2020,12,465
New Brunswick,27-11-2020,12,477
New Brunswick,28-11-2020,4,481
New Brunswick,29-11-2020,14,495
New Brunswick,30-11-2020,6,501
New Brunswick,01-12-2020,7,508
New Brunswick,02-12-2020,6,514
New Brunswick,03-12-2020,6,520
New Brunswick,04-12-2020,8,528
New Brunswick,05-12-2020,2,530
New Brunswick,06-12-2020,4,534
New Brunswick,07-12-2020,2,536
New Brunswick,08-12-2020,5,541
New Brunswick,09-12-2020,1,542
New Brunswick,10-12-2020,4,546
New Brunswick,11-12-2020,8,554
New Brunswick,12-12-2020,1,555
New Brunswick,13-12-2020,2,557
New Brunswick,14-12-2020,1,558
New Brunswick,15-12-2020,1,559
New Brunswick,16-12-2020,8,567
New Brunswick,17-12-2020,6,573
New Brunswick,18-12-2020,0,573
New Brunswick,19-12-2020,1,574
New Brunswick,20-12-2020,0,574
New Brunswick,21-12-2020,4,578
New Brunswick,22-12-2020,2,580
New Brunswick,23-12-2020,5,585
New Brunswick,24-12-2020,2,587
New Brunswick,25-12-2020,1,588
New Brunswick,26-12-2020,2,590
New Brunswick,27-12-2020,2,592
New Brunswick,28-12-2020,1,593
New Brunswick,29-12-2020,2,595
New Brunswick,30-12-2020,1,596
New Brunswick,31-12-2020,3,599
New Brunswick,01-01-2021,2,601
New Brunswick,02-01-2021,10,611
New Brunswick,03-01-2021,7,618
New Brunswick,04-01-2021,17,635
New Brunswick,05-01-2021,27,662
New Brunswick,06-01-2021,31,693
New Brunswick,07-01-2021,24,717
New Brunswick,08-01-2021,18,735
New Brunswick,09-01-2021,30,765
New Brunswick,10-01-2021,14,779
New Brunswick,11-01-2021,21,800
New Brunswick,12-01-2021,17,817
New Brunswick,13-01-2021,19,836
New Brunswick,14-01-2021,23,859
New Brunswick,15-01-2021,25,884
New Brunswick,16-01-2021,27,911
New Brunswick,17-01-2021,36,947
New Brunswick,18-01-2021,26,973
New Brunswick,19-01-2021,31,1004
New Brunswick,20-01-2021,21,1025
New Brunswick,21-01-2021,32,1057
New Brunswick,22-01-2021,30,1087
New Brunswick,23-01-2021,17,1104
New Brunswick,24-01-2021,20,1124
New Brunswick,25-01-2021,27,1151
New Brunswick,26-01-2021,10,1161
New Brunswick,27-01-2021,14,1175
New Brunswick,28-01-2021,27,1202
New Brunswick,29-01-2021,16,1218
New Brunswick,30-01-2021,12,1230
New Brunswick,31-01-2021,25,1255
New Brunswick,01-02-2021,8,1263
New Brunswick,02-02-2021,25,1288
New Brunswick,03-02-2021,14,1302
New Brunswick,04-02-2021,16,1318
New Brunswick,05-02-2021,7,1325
New Brunswick,06-02-2021,12,1337
New Brunswick,07-02-2021,7,1344
New Brunswick,08-02-2021,2,1346
New Brunswick,09-02-2021,15,1361
New Brunswick,10-02-2021,13,1374
New Brunswick,11-02-2021,2,1376
New Brunswick,12-02-2021,5,1381
New Brunswick,13-02-2021,16,1397
New Brunswick,14-02-2021,2,1399
New Brunswick,15-02-2021,1,1400
New Brunswick,16-02-2021,3,1403
New Brunswick,17-02-2021,3,1406
New Brunswick,18-02-2021,4,1410
New Brunswick,19-02-2021,6,1416
New Brunswick,20-02-2021,3,1419
New Brunswick,21-02-2021,4,1423
New Brunswick,22-02-2021,1,1424
New Brunswick,23-02-2021,0,1424
New Brunswick,24-02-2021,2,1426
New Brunswick,25-02-2021,1,1427
New Brunswick,26-02-2021,1,1428
New Brunswick,27-02-2021,2,1430
New Brunswick,28-02-2021,0,1430
New Brunswick,01-03-2021,1,1431
New Brunswick,02-03-2021,4,1435
New Brunswick,03-03-2021,3,1438
New Brunswick,04-03-2021,5,1443
New Brunswick,05-03-2021,4,1447
New Brunswick,06-03-2021,6,1453
New Brunswick,07-03-2021,1,1454
New Brunswick,08-03-2021,6,1460
New Brunswick,09-03-2021,0,1460
New Brunswick,10-03-2021,0,1460
New Brunswick,11-03-2021,2,1462
New Brunswick,12-03-2021,3,1465
New Brunswick,13-03-2021,0,1465
New Brunswick,14-03-2021,5,1470
New Brunswick,15-03-2021,1,1471
New Brunswick,16-03-2021,5,1476
New Brunswick,17-03-2021,1,1477
New Brunswick,18-03-2021,7,1484
New Brunswick,19-03-2021,2,1486
New Brunswick,20-03-2021,3,1489
New Brunswick,21-03-2021,1,1490
New Brunswick,22-03-2021,8,1498
New Brunswick,23-03-2021,7,1505
New Brunswick,24-03-2021,12,1517
New Brunswick,25-03-2021,29,1546
New Brunswick,26-03-2021,13,1559
New Brunswick,27-03-2021,12,1571
New Brunswick,28-03-2021,6,1577
New Brunswick,29-03-2021,11,1588
New Brunswick,30-03-2021,13,1601
New Brunswick,31-03-2021,12,1613
New Brunswick,01-04-2021,10,1623
